id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1416,5.441660253835949e-19,7.973104763265255e-19,4.021375807615853e-18,5.310982294237281e-18,4.974849380000881e-16,2.6043668610080706e-14,4.5845237066865474e-23,2.1336748974527497e-20,9.87947453826225e-21,1.9169998780095787e-15,1.6866673447888307e-14,1.1014100927677432e-19,6.729481857828961e-20,5.349065534436953e-17,2.3343187644158924e-14,2.8828701246188282e-16,2.58732147982861e-11,2.344082746175177e-19,1.1295711965418517e-09,1.019360626155111e-19,1.513353154569073e-17,4.18937285687259e-11,1.2925310370418734e-10,1.9259374671958524e-16,1.5815727461254956e-13,2.543232004915365e-13,5.228759094666728e-12,8.300613778929222e-09,2.535412534581421e-13,5.99289196897873e-16,2.944096088441868e-19,5.256114062234799e-13,3.839091389505685e-16,1.1122320697473527e-15,1.0768708945166787e-16,2.1046562244448727e-14,1.4851598001564333e-18,2.4486812390407643e-19,9.342922013920765e-18,2.3822595758849107e-17,2.0206129668736527e-14,1.6141017110505352e-13,2.639577231721688e-16,2.0847445378056897e-14,1.480179374488343e-13,3.008684324478028e-21,1.4308853280943997e-11,5.797855024245771e-21,1.281208131555971e-20,4.804269457201559e-14,1.2970357565892934e-14,1.0917164193043227e-09,1.9639248289818886e-19,2.6035308880985594e-15,3.5856419665776756e-16,2.374070438122019e-15,2.3550459677212122e-09,2.3200586721962583e-17,4.8793169478009415e-20,1.5074333110840382e-18,6.512546625016653e-18,8.896888394512776e-17,1.248998291668384e-12,1.7005928021991357e-15,1.5572713367524434e-12,5.325250279096063e-14,3.40809589998478e-12,2.9371933370294588e-18,3.2382618480361695e-16,1.2102985537326597e-22,2.3844947443177547e-17,9.62462050968422e-16,5.1561604933674393e-11,1.2150808491702687e-17,5.952773685640761e-09,2.258413293828923e-13,1.686151436648743e-19,1.3940014719786306e-09,2.2443556658086287e-11,5.1350895921405685e-21,1.6674506380593526e-17,4.0702795613887254e-22,2.979165055519301e-20,4.644618654165288e-13,2.9014309917084788e-18,3.624041251689287e-20,4.177388472670004e-17,2.575578667962785e-18,3.1036980625139655e-07,2.2955153197613636e-20,7.748744227271256e-18,4.970277812862421e-12,1.1085870709275223e-19,1.40869080794392e-15,1.4725653092365853e-20,1.36418930996921e-16,3.3780828229082286e-17,0.9999996691022741,8.077461263460225e-17
1418,1.4293951526585154e-19,1.5761581079331362e-18,7.857487018021748e-18,5.088424358404179e-19,4.63605481422976e-19,1.481660653356452e-14,1.3978085396107116e-13,2.377352353449157e-16,7.109175369913279e-11,2.8063598885341315e-17,5.223008204011522e-19,1.3815728740318452e-20,3.009964495535255e-16,4.3757465828618847e-16,1.4138107297867922e-16,6.39198098636645e-17,4.741789637890917e-19,2.528009062443266e-19,4.660530447515672e-19,1.726632305967544e-12,3.7622931530944685e-20,2.1492175306259804e-21,6.353276466604178e-16,2.655598461049994e-21,2.9084107824227695e-15,2.245456798146473e-22,2.2575845135770333e-14,7.461513668845808e-17,1.3481821871114584e-23,6.1628692490237255e-22,6.122263970216466e-19,2.6778333623777156e-20,3.6109543145440004e-19,5.941752255929788e-20,6.125182245866224e-17,1.7978685586429638e-16,1.6563829066304225e-11,1.1237498248929295e-13,3.838160789953936e-18,6.526022096963799e-16,3.4772426649048485e-14,2.5974016740615166e-16,2.365446228165653e-15,6.784877798270304e-15,4.664847980762978e-21,8.125910506981369e-15,9.050291270698273e-22,9.382489575422772e-13,1.1196467337844193e-15,5.97436348683512e-22,5.797221405225383e-17,1.3960127650669094e-17,1.2911566127176298e-17,1.6788218571031386e-18,3.343074483234089e-20,1.1923578022350691e-14,7.537995205715638e-20,3.615808600425102e-16,1.0290137797863474e-14,8.154024223359791e-13,1.2772732578401547e-19,4.263085353490683e-14,6.184947263611216e-19,0.9999949745185539,7.160604358581694e-21,1.7788183737987935e-19,3.095144535615299e-20,3.8395229826918735e-07,2.225246867548754e-19,3.974445298277889e-13,1.4292703743284675e-14,9.186356142611567e-09,1.289044670615787e-13,3.405564004166582e-16,9.978359506586871e-23,3.330405422733096e-19,1.9723841060049315e-12,1.3193360256333748e-18,7.874595384521461e-11,1.5767406409158105e-15,2.1873571193547014e-14,3.299937821497559e-20,4.632168468038082e-06,8.518965533373218e-16,1.0126635473962803e-17,4.3419281058245076e-16,5.195514049546796e-19,2.452926663954017e-14,3.278614088029325e-21,4.2322069587545235e-15,2.0436595646844306e-17,2.269719735898407e-19,1.3200589941636503e-18,2.975530007459584e-19,1.574413247855505e-17,5.747698679490726e-14,1.4032095559991819e-12,4.96770602758333e-20,5.104322689418097e-23
1421,7.936374506753682e-16,3.093371492619994e-16,2.3563738881531623e-13,9.453019642506401e-12,4.536790875577175e-16,3.2666983554964646e-14,2.353123281330647e-17,1.5667209098341115e-18,2.066697292560571e-18,1.1134909732893035e-16,2.2318754784957495e-14,3.4718409356932295e-18,1.438789923808414e-17,3.097748864619746e-17,1.196933041117933e-13,1.0804874898447123e-15,2.744613845122735e-11,1.0833595428744977e-16,4.2186642794561875e-11,5.98134108375847e-16,1.73535445996766e-14,1.1127633932659693e-10,5.298828703723873e-12,1.809047032686088e-14,2.854226397006031e-12,4.702360869234861e-12,2.610225181912598e-13,3.0073394778448374e-07,1.5167588544659404e-13,5.117202813171414e-15,5.855615187349778e-14,4.019021770026645e-11,5.908361738422999e-15,2.0540258362261035e-17,3.950813223202846e-13,6.863333518886015e-15,3.2523590192481572e-15,9.769326678825098e-16,8.529381083423642e-15,2.6551034177366654e-13,7.596824054886179e-09,6.235704163192292e-11,9.055581654916281e-13,4.726106119008121e-09,1.996929686434787e-12,3.8710894357404806e-16,9.890888730966052e-15,5.216565963703589e-16,1.5238705074098824e-19,6.0209806516143985e-15,5.801316755946772e-10,2.408200703954778e-10,9.662648253813746e-19,9.171248494649903e-17,1.5563470521246356e-18,1.3943957634217586e-16,1.4416477318205e-12,4.104808680888989e-13,1.2957203676411772e-13,3.6158556629002126e-14,1.4481205759656498e-12,7.222590861351015e-15,7.537154981773503e-13,4.4543140144098156e-14,4.656772952217585e-15,1.2072131780496631e-13,4.1630772360512844e-13,6.972609092808452e-15,1.1391080787208253e-14,1.887458198777517e-19,6.293173471344353e-19,7.96864698445962e-15,1.8379862586166687e-11,3.714110115208773e-15,1.100624102975159e-12,4.088606559057404e-15,1.1412855430367905e-14,1.362941589007428e-10,1.3043745496706349e-13,2.108145575029835e-17,2.4407745958787395e-19,3.1207455807118576e-16,5.237139722592119e-15,6.390296198936334e-14,3.7024631200563396e-16,1.755731832967671e-14,1.51155881339921e-13,3.620764592032984e-15,1.9510989727253695e-12,9.127118120465642e-15,2.031221257826829e-12,2.1250904515462197e-09,1.1671229896318439e-17,5.792715727272125e-17,1.1590893342318352e-15,3.651496048281023e-12,1.1185193284328117e-13,0.9999996835179374,8.424751576507427e-14
1422,2.418324618317299e-11,9.339322355415874e-13,4.2698913248979486e-07,3.6329930634692723e-09,1.6882001053427943e-13,3.953292090779058e-09,1.9618696635583318e-09,4.4921195392060197e-13,1.032233222276606e-10,1.3419758343939133e-12,1.1563126428406214e-15,1.4843747947599577e-14,1.6291239434251815e-11,3.3292669569359557e-16,2.8721539464933145e-14,1.571606851039837e-11,2.916120591492572e-13,8.338026972805681e-13,7.924750573168758e-14,2.2280387684844252e-08,6.743410383169756e-13,8.196197939347638e-12,3.67860327410349e-15,8.239785189197019e-12,3.07999230290816e-10,5.488628287641556e-15,1.6825518591569457e-12,2.421656845645631e-09,2.104237397433173e-13,1.2418075476835111e-15,2.563803529864249e-13,3.4385509539870044e-10,5.584007527904798e-13,5.25349592122977e-16,8.953118335509503e-10,6.8038070883086335e-15,1.1572128737671507e-07,3.8993716321315025e-09,5.178453889961616e-07,3.1527251294055095e-05,4.641951789878889e-09,2.0087715708662364e-09,9.130736725862825e-10,3.609898897158676e-09,3.631701543006768e-14,7.077914016441491e-09,2.1216871530697328e-15,1.0878411625814241e-08,5.37731460729663e-10,1.4395262198109433e-14,1.523430556910336e-06,7.217724292218172e-14,8.839488410296506e-14,4.723480977327888e-16,5.478472585613954e-09,6.859603315518238e-10,5.333430510928232e-13,4.799368285425074e-08,1.4966254581154519e-06,3.2229695005471644e-08,1.161056388600203e-10,3.59207205436477e-09,1.21745979057114e-13,1.2420017395360319e-09,1.7889989365579035e-15,8.047323577953447e-11,1.938918830365963e-16,1.0745578333455675e-09,5.522120229539749e-06,1.392648242996063e-08,5.364727372796744e-13,3.048162811950848e-12,7.878715949983537e-12,3.8018137533040224e-14,1.381656129493027e-16,2.0905992623321804e-11,0.9999446332986198,1.7966990481100444e-12,5.984872747338104e-13,1.4208479934596614e-11,7.1587658224754985e-16,3.204855111442454e-11,1.965952271503715e-06,4.973324311032523e-13,2.5785301122257524e-09,2.3190341627805284e-06,2.240377606575845e-12,9.212626643004328e-06,8.549484442151663e-16,3.771226726809605e-08,4.71290948230784e-09,1.0887932395005372e-15,2.114111247573265e-14,1.0177570537279959e-16,3.7132918039838783e-09,1.182876733362383e-09,5.131505178798137e-07,1.6630043261090422e-12,8.194853504947633e-13
1426,1.9110779583965976e-11,2.143912198978335e-12,1.4045370032590214e-07,4.5827725534293666e-08,1.186664125352873e-12,1.07000682316606e-11,1.0807795590029363e-10,8.109834472527339e-14,5.216044568695045e-13,3.101665006846207e-14,3.2077389802880656e-11,3.834618549691091e-12,4.2473032211601393e-13,3.9392351907751755e-16,1.574217401097092e-13,9.071614358156898e-14,5.618162582215051e-15,4.3103537956710064e-11,1.0330231567833469e-12,4.034930126704882e-13,1.0636298946366075e-10,1.4103622208631181e-11,5.8626834767705496e-15,1.0976071420911643e-09,2.8693830645197026e-12,1.2580603816655537e-12,4.55097268781033e-13,4.347947213819635e-08,3.9127178665281866e-10,1.3781655005078696e-10,4.780318313051307e-10,2.7282985916841792e-12,6.132692882808653e-12,6.623562056855261e-16,3.8104500079559477e-10,1.2961316215242642e-14,3.7989772223007675e-12,4.300796353073115e-14,4.2354555816800305e-10,1.1699842142030472e-11,2.9603842305318013e-11,1.3302422230496847e-15,2.499541391211887e-08,1.3964396785106404e-09,7.313864616972114e-12,1.8758228214142255e-11,3.080164042394254e-14,9.54249465350593e-11,1.3802640653567538e-14,2.1232183373800944e-14,1.742611206637522e-09,1.8747561569584013e-14,5.058577212878941e-12,1.594741560050825e-13,4.974215303397366e-12,5.1048284421096084e-11,4.191009027442869e-14,7.200518233022374e-12,1.1362331052521655e-07,3.3657837486179685e-11,2.3387599955035934e-10,8.21951735160337e-09,7.203117831075532e-13,7.785033648226952e-12,7.501313702587182e-10,3.976528643213057e-13,1.4407198360038518e-10,2.699867792637902e-11,8.57003473231931e-10,2.5258412032718182e-08,1.5979199579026654e-13,3.2078261686021983e-13,1.32169741929507e-13,8.524071359478345e-09,1.634194992549578e-15,1.4477762573771622e-12,6.579465818723489e-10,1.1940718257741636e-14,1.4016254437599074e-16,2.342056191504556e-09,2.1099896824157656e-14,0.9999992153472284,1.3826969115616791e-10,1.1122159577686125e-12,1.6007365452675846e-10,3.4970081676951903e-09,2.5641466452501844e-13,1.090254525042461e-10,3.553795498079785e-16,3.0603027867699776e-11,6.518180050623461e-08,4.068324021486699e-14,7.483160500184143e-12,5.547630706489495e-14,4.64812509276892e-11,1.8012250069596995e-12,2.93340496848883e-07,2.3906894948916076e-15,5.94032433317447e-11
1427,1.0266363617414207e-10,6.118879951955498e-11,1.6840134133874978e-06,1.1904429332182218e-07,1.0557640970699744e-13,1.9444286191113088e-10,1.9252541716901892e-08,2.096229713422757e-12,1.4497552941824397e-11,1.1163084307726934e-14,1.4167598192062622e-14,2.5302715204957867e-13,1.6468344861705939e-10,4.943008628053137e-15,1.154481874309007e-13,1.1364883232929053e-10,1.5860136382653674e-13,2.3547858789452666e-11,3.656358355689495e-12,5.502045354677048e-08,5.464354941440812e-13,2.7685821059184742e-11,1.3610968809817054e-13,2.741245268999678e-10,2.165661191802916e-09,5.043031133385634e-11,3.689057140361958e-12,8.192006168895275e-10,7.217482317417522e-12,6.26055273702262e-11,4.7648721591115125e-09,2.5635288062710363e-13,4.5605241137642554e-11,1.2941912956914953e-15,4.2891904312676846e-08,3.2059222028750732e-15,7.031958837199859e-08,3.490947065136765e-07,3.0568013902936665e-08,4.227118477770614e-09,2.884406727933914e-07,2.0770448166878655e-10,2.009959119204096e-09,1.3997605100209586e-07,2.6305360354932057e-13,4.906270593500916e-08,3.7638352932145056e-16,9.716455413685801e-07,6.001896716269622e-10,5.094805461919574e-13,7.101651767630562e-06,5.138157993445255e-13,4.717845330933598e-13,3.856898841187208e-13,7.0084063926547084e-12,9.176235083090455e-10,2.923173429309671e-12,1.0596465255575684e-06,9.535068751316631e-07,7.117912627019033e-07,1.3785036442021606e-08,1.9945671336374873e-10,1.4730300190902302e-12,3.194763226431153e-10,5.995217280191309e-16,4.645543502522e-10,1.541246357811775e-14,1.6364454724722434e-06,9.951759835363321e-09,1.0461859776870215e-07,1.3234836838978958e-10,2.1461982262214486e-10,7.716950319525527e-10,3.5238227775652744e-11,5.87068737268464e-17,1.6255368685551595e-14,1.8804428439266877e-05,5.681830747827391e-11,3.030917094661973e-14,2.907345936484052e-10,3.2989840172157157e-15,4.431404545744256e-10,3.9270577027421324e-07,2.6603991856171764e-14,4.847066719064274e-09,3.5006604665892695e-06,2.6038725605817715e-07,0.999961120865317,1.5508500566853715e-14,2.9491300597663353e-08,3.321600103247648e-08,2.1763954693069081e-13,1.4923348680128207e-14,1.8989333100872015e-15,1.8662657492249223e-08,3.7180281214790863e-09,4.0041161656115653e-07,1.4050183349029684e-12,6.979905447316581e-11
1428,3.8361294880334924e-15,4.7647348481891905e-14,9.875010634076445e-13,3.2207890479999304e-16,1.4162139744303389e-12,8.837035974267724e-10,2.3537856371024574e-11,1.7267992927791078e-14,4.238932510135821e-11,7.879021753523543e-13,1.8807300190322294e-12,3.9623211047248227e-16,2.0666106692241954e-12,1.295618986145324e-09,9.008083637029985e-08,3.138467202460842e-08,2.4311643504452385e-09,3.017084251037416e-15,2.9896437551487305e-11,1.0979108231715566e-11,5.33690386625636e-15,6.58137335112623e-09,3.791319497487341e-05,3.9221525022925555e-13,2.7085145766801237e-13,1.347108783985645e-10,1.0272800439015538e-10,2.4363307796528217e-09,1.915962099585648e-11,2.022328355284357e-11,3.377248053513779e-14,1.5557935574582959e-10,1.7110477719260985e-11,4.777819638378529e-13,8.135415459736963e-12,4.7381492754558314e-11,7.907038504575784e-11,3.507960656396994e-13,2.5123303652903584e-11,1.188606853715892e-10,4.9737866042875314e-11,2.5395170135807984e-11,6.339600881220284e-11,3.1719234603370524e-12,3.792637476240574e-09,8.151776903960267e-14,2.368944717636817e-12,1.7163579982197046e-12,8.506586694309762e-17,2.456616508557702e-12,4.914296745243309e-12,1.0174582094721002e-08,1.1013435426356638e-15,3.1406885733749753e-13,8.657185241050792e-13,5.655204070952474e-12,6.436649684161479e-08,8.803474573491677e-09,6.011811894179551e-14,7.18362691198478e-14,1.9346284133793784e-13,2.805886316050488e-13,3.77649711241398e-12,7.355858524549102e-07,1.3303055380156475e-10,5.310843886549756e-12,5.981281986414043e-08,2.827992853274724e-06,1.4563934235198657e-11,3.654473857205661e-12,3.680456251678496e-09,1.3417971887093956e-12,0.000310366076042553,4.785899972703376e-14,1.371125659486807e-10,1.2414720725239533e-11,8.179567325717949e-14,0.9995361174727903,9.766621014653343e-05,5.4489272553944355e-17,4.7452440019001556e-14,1.603542817029805e-13,1.2722963354307533e-05,1.8221253032060505e-11,5.916578428752176e-12,1.1514551411721634e-14,1.1263957003428202e-12,5.570414753249861e-10,1.2400804128678406e-06,1.838181193854334e-12,1.4196186534232765e-12,2.5247017929689676e-13,1.4440480499237176e-14,1.0831497138869493e-11,8.122986270807783e-13,1.0174022695983749e-09,1.3358994896442083e-13,1.217679338049592e-07,5.993173414119456e-13
1429,8.275531651750078e-12,9.80579611441081e-10,1.1285890091754413e-14,2.5247035831299406e-16,9.360511809662473e-12,4.781524867937176e-15,3.5861132801915385e-09,3.182123853317659e-12,8.509327370369517e-09,1.7879853754189466e-09,3.5056876903686414e-13,6.933072532902014e-08,7.524262892897984e-11,0.9997836979142702,0.00021619407423014374,4.048831300582186e-11,5.1733819467814426e-14,2.3496656870825227e-09,5.71353049965817e-13,3.144732292457077e-10,6.356942582743278e-11,1.9324355788728226e-15,7.681847679228659e-10,5.307035800304065e-15,1.1074652805309858e-14,1.8754305001654916e-13,1.1855017618450026e-12,2.6503760041438735e-15,4.7309299543716026e-14,6.573101772178685e-15,4.851906252582878e-09,3.645256251123983e-16,1.3159252524003368e-13,1.300237190130362e-10,5.375990867643718e-16,6.8358932132028964e-12,1.2795093089245922e-16,7.145428211476444e-15,3.877254107636555e-15,3.921144367644056e-16,1.0739158237031739e-15,5.120247700626225e-14,3.8830614908204156e-16,8.498840137384807e-15,7.365002283354381e-12,3.311312056578608e-14,6.502791393417314e-12,3.083243493170192e-10,1.8098737479765013e-11,4.3511316150237264e-12,2.2914648265770034e-15,5.141350672524069e-16,5.6133684020448006e-11,1.950181922989148e-11,1.1331726968402257e-14,1.3691188887772293e-14,2.022934764057318e-14,1.4409669655335349e-10,7.093504042931089e-13,9.134057976313916e-16,1.3963679330393775e-13,1.1959080108299895e-15,4.987530628100703e-12,4.658234712098146e-14,1.1041495406765394e-12,2.48252015218942e-13,5.3646332595891814e-11,2.0652856751151379e-13,4.363152003719053e-14,1.9195937117959336e-15,3.0043353414307493e-13,2.559006912018411e-12,3.1312496948894198e-16,2.2254823267609553e-13,3.0409482828218636e-10,6.3193889629608e-14,1.3326349468551994e-16,3.050762706608167e-09,6.3908752561007426e-12,6.569723523454645e-14,8.047363407751255e-11,3.0439105858956145e-13,4.6967199824907046e-14,1.55247945367296e-13,1.2618992818429181e-14,1.6687427275090356e-14,6.204010507093037e-12,8.642998952110299e-16,2.4877935116251776e-12,2.6879196631957517e-12,2.439610618173599e-14,1.0328549420990045e-10,8.070411434917724e-12,3.6006884813886776e-09,1.3678012838782865e-11,1.3859222248146925e-09,1.9956485945211103e-16,1.4671384725267842e-14,5.9987920474255786e-09
1430,0.9999994898000794,4.10813697487222e-11,6.787791222577568e-12,2.144373844345896e-10,1.0257142855802186e-10,1.5147717678599654e-12,6.584453291163131e-13,2.776042805422994e-11,1.4443554510286867e-08,5.511469877455863e-09,6.888438626045754e-10,3.050512214907734e-09,2.273177840689363e-12,1.5105342458400353e-11,1.1389687166750064e-11,1.9782953176023052e-13,9.782610945349314e-09,7.46003250734274e-10,2.0874454108406056e-09,9.534239000050562e-13,2.0710850621733633e-07,5.301070290117892e-13,5.933852380737282e-17,2.2674521460977874e-10,7.26756501318672e-11,1.2030339620489594e-12,2.5934601218263417e-12,1.5035430662148304e-12,1.4080089847834082e-11,1.2401027236196726e-14,1.914280288543337e-15,2.1885781291432415e-12,2.0741795358636294e-11,3.2915701824090286e-11,1.9037202362356894e-13,5.5697072909240944e-11,3.573082403398487e-14,2.995365248282542e-11,3.683231304998119e-10,4.306262176582525e-11,1.7851419339072461e-12,1.2651467318828298e-07,4.082881741691865e-13,2.4533161756550185e-12,2.0100557815781676e-10,5.693557668284823e-14,1.4514577293320887e-12,1.0102055808654507e-11,6.465201291305103e-10,7.47011551002549e-10,3.3067956607736283e-14,3.1163090040519647e-12,2.4879642821046893e-12,1.4157511182474962e-12,6.400052188961788e-09,6.945781066769384e-13,3.390404139343169e-13,2.280376219819032e-14,9.97445625444435e-10,2.564596730345597e-08,9.499283447989594e-11,7.142870883376626e-12,8.556861983020753e-14,4.642036510252698e-13,5.080960570899966e-13,2.9262964942676447e-08,9.678687889249906e-14,1.2661561323900866e-14,6.311442469112001e-12,7.363929127871579e-13,6.225249248071942e-11,7.389028537582214e-12,4.613047136851855e-13,1.5105244959278636e-12,4.812162791777065e-08,3.4931098279063654e-09,9.162387708173867e-10,1.2792709583748782e-14,2.6417400057261115e-11,1.253513850819146e-12,4.685639506122148e-12,4.2955852035795885e-12,1.5416714912253465e-13,1.3223257614023421e-11,5.23538445286271e-09,9.705249988325165e-10,2.0660861770370652e-11,9.527396863950015e-13,1.070573705915137e-12,3.7833500842711483e-10,3.4944604129289825e-10,7.047503841363625e-10,2.333203670804756e-12,1.2959766613935479e-08,5.617288453992568e-10,1.6363089752776594e-10,5.73615800776157e-14,2.5837958145746237e-11,9.06319301382175e-10
1433,1.7802409000849278e-13,4.971877498829541e-13,2.2204242201061217e-09,2.2252116174905706e-13,7.453498116192135e-11,2.0589740878074956e-05,2.719121682150752e-10,2.1827004921668e-11,2.85386871359582e-14,6.76501544241466e-12,7.700579948934576e-14,9.937643961533315e-11,3.19731422172198e-13,2.464610528834182e-11,1.108439096267724e-12,2.2121860614649114e-08,5.90232299269909e-13,1.7280472304911228e-13,1.2926566773568763e-09,5.56663479190421e-12,2.1906152391775343e-12,1.0522755686517348e-10,3.255477031628422e-10,8.068483949973309e-10,1.0159623324420797e-08,8.711096188977949e-10,2.362358079073929e-14,1.199626923007851e-12,0.9999767922696122,6.523192028302146e-09,7.120026993973319e-07,1.3392243077369744e-14,1.4815598132783728e-10,1.4738699839526692e-09,5.1175047138802446e-11,4.696746039778125e-09,4.3235035125906095e-13,1.5905718274448345e-12,1.0448379651422334e-11,1.5568844365729015e-11,6.661278112370574e-11,2.2838205373717283e-14,1.979607789526452e-10,4.773144977282076e-10,5.536749076932858e-13,4.015100034084011e-12,8.021738481432901e-12,1.964167219450908e-12,3.0306766669902335e-13,2.2089417562961144e-11,4.5097668733925223e-13,1.441776876683457e-11,5.3163461943807116e-11,2.4292930769585486e-11,3.0470850326287278e-12,2.3691672276878994e-09,1.1296104778869186e-08,9.66271817363145e-11,4.349535408859284e-15,1.3192465247606924e-12,2.162054195340216e-12,2.6388503270522997e-12,3.182998077950834e-10,1.205783042403369e-11,1.3349418597701311e-12,2.28268675450578e-10,6.171119603368164e-11,2.1952856685137394e-10,5.175713487262426e-11,6.7317202645933175e-12,7.948292041674512e-07,1.0418402860921232e-06,1.5248909089810182e-10,4.601186823545557e-11,1.6237786222893239e-13,2.2400438189561289e-13,2.229199704049795e-11,9.364870862504092e-11,9.88081455376637e-13,7.0512674303862365e-12,2.9427865001001713e-10,6.512983612170824e-12,8.961346410160285e-14,8.551741025609072e-15,7.378650505790978e-15,3.969473360025584e-13,5.661348864384665e-10,4.379367949895815e-10,2.6664389596526586e-10,2.892936527856297e-12,2.6251375139033683e-13,2.9880781953353307e-12,2.1761192628538214e-11,1.145209715199917e-10,5.534261396619499e-14,1.7479747046416488e-13,2.3727396706951155e-12,1.6535575045592202e-11,3.8320748875328946e-10
